College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST
4974,"Government College of Engineering, Tirunelveli.",CS,COMPUTER SCIENCE AND ENGINEERING,192,187.5,190,185.495,173.5,142.5,108
4974,"Government College of Engineering, Tirunelveli.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,185.5,179.5,181.5,176,159.5,131.5,122.5
4974,"Government College of Engineering, Tirunelveli.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,178,170.5,174,169,155.5,,105.5
4974,"Government College of Engineering, Tirunelveli.",ME,MECHANICAL ENGINEERING,161.5,146.5,153.5,140.5,137,120.5,107
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",CE,CIVIL ENGINEERING,187.5,183.5,186.5,179.5,167,135.5,
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",CM,COMPUTER SCIENCE AND ENGINEERING (SS),196,195,193,191.5,174.5,171.725,158
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",CN,CIVIL ENGINEERING (SS),178.5,171.5,167,169,145,109,
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",CS,COMPUTER SCIENCE AND ENGINEERING,198,196.5,195,194,187,178.43,159.5
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",CW,Computer Science and Business System (SS),193.5,192,190.5,188,170.5,149,
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,196.5,195.5,195.5,192,179.5,167.5,
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,192.5,191,189.5,186.5,165.5,,151.79
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),194,192.5,189.5,188,167.5,144,146
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",EY,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),190.5,189,188,185,162.5,140,
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",IM,INFORMATION TECHNOLOGY (SS),194,193,191.5,189,166.5,166,134
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",ME,MECHANICAL ENGINEERING,187.5,182,185.5,182.5,160.5,146,122
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",MF,MECHANICAL ENGINEERING (SS),181,174.5,175,172.5,151,121,
5008,"Thiagarajar College of Engineering (Autonomous), Madurai.",MG,MECHATRONICS (SS),188.5,186.5,183,181,155,146,
5009,"Government College of Engineering,Theni.",CE,CIVIL ENGINEERING,143,111.5,136.5,112,96,113.5,
5009,"Government College of Engineering,Theni.",CS,COMPUTER SCIENCE AND ENGINEERING,174,163,165.5,162,150,120.5,
5009,"Government College of Engineering,Theni.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,164.5,155,153.5,154,143,116,
5009,"Government College of Engineering,Theni.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,155.5,138.5,145.5,134,130,118,
5009,"Government College of Engineering,Theni.",ME,MECHANICAL ENGINEERING,136.5,112.5,127,115,99.5,129.5,
5010,Anna University Regional Campus - Madurai.,CE,CIVIL ENGINEERING,135.5,,,,,,
5010,Anna University Regional Campus - Madurai.,CS,COMPUTER SCIENCE AND ENGINEERING,177,166.5,165.5,168.5,150,152.5,
5010,Anna University Regional Campus - Madurai.,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,170,159.5,151.5,154.5,141.5,133.5,
5010,Anna University Regional Campus - Madurai.,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,156,141.5,147,141,104.5,,
5010,Anna University Regional Campus - Madurai.,ME,MECHANICAL ENGINEERING,137,107,122.5,101.5,,,
5012,"Central Electrochemical Research Institute CECRI), Karaikudi, Sivagangai.",CC,CHEMICAL AND ELECTRO CHEMICAL ENGINEERING (SS),194,193,190,187,179,159.5,162
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,161,157,,132,,,
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),155.5,148,144,133,,,
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",CE,CIVIL ENGINEERING,113,,,,,,
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",CS,COMPUTER SCIENCE AND ENGINEERING,170.5,163,167.5,143,,,
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,160.5,148.5,153.5,144.5,,,
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,142,134,,,,,
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",IT,INFORMATION TECHNOLOGY,159.5,150.5,146,135.5,,,
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",ME,MECHANICAL ENGINEERING,128.5,107,,,,,
5842,"SRM Madurai College for Engineering and Technology, Sivagangai.",SC,Computer Science and Engineering (Cyber Security),150.5,142,148.5,121.5,,,
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",CE,CIVIL ENGINEERING,176,168,170,157,151,140.5,146
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",CS,COMPUTER SCIENCE AND ENGINEERING,191.5,187.5,185.5,185.5,176.5,151,162
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,187,184.5,181,181.5,169.5,160.5,
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,180.5,174,173.57,164.5,153.5,139,
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",ME,MECHANICAL ENGINEERING,166.5,156,158,151.5,137.5,134.5,
5904,"K L N College of Engineering (Autonomous), Sivagangai.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,170.5,161,161.5,128,,,
5904,"K L N College of Engineering (Autonomous), Sivagangai.",CI,Computer Science and Engineering (Internet of Things),151,135.5,131.5,95,,,
5904,"K L N College of Engineering (Autonomous), Sivagangai.",CS,COMPUTER SCIENCE AND ENGINEERING,168,161,146,141.5,,,
5904,"K L N College of Engineering (Autonomous), Sivagangai.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,156.5,149.5,124,110.5,,,
5904,"K L N College of Engineering (Autonomous), Sivagangai.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,142.5,134.5,,,,127.5,
5904,"K L N College of Engineering (Autonomous), Sivagangai.",IT,INFORMATION TECHNOLOGY,161,155.5,158.5,133.5,,,
5904,"K L N College of Engineering (Autonomous), Sivagangai.",ME,MECHANICAL ENGINEERING,110.5,,,,,,
5904,"K L N College of Engineering (Autonomous), Sivagangai.",SC,Computer Science and Engineering (Cyber Security),158.5,144,141,107,,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,181.5,170,175,159.5,141,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",BM,BIO MEDICAL ENGINEERING,160.5,144,149,121,,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,167.5,165,157.5,146.5,,109.5,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",CE,CIVIL ENGINEERING,144.5,119.5,116.5,114,106,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",CS,COMPUTER SCIENCE AND ENGINEERING,178.5,171,167,155.5,119.5,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,168.5,163,155.5,152.5,,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,160.5,151.5,152,143.5,,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",IT,INFORMATION TECHNOLOGY,170.6666667,167,165,154,117,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",ME,MECHANICAL ENGINEERING,146,131,143,113,,,
5910,"P S N A Colllege of Engineering and Technology (Autonomous), Dindigul.",SC,Computer Science and Engineering (Cyber Security),166,163.5,163,148,107,,
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,179,171,185.5,151,107.5,129,
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",CE,CIVIL ENGINEERING,148,126,114.5,134,,,
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",CS,COMPUTER SCIENCE AND ENGINEERING,183,175,176.5,159,122,109.5,
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,178,172,165.5,151,,,
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,167.5,161,154,128,,,
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",IT,INFORMATION TECHNOLOGY,177.5,173,170,155,114,,
5986,"Velammal College of Engineering and Technology (Autonomous), Madurai.",ME,MECHANICAL ENGINEERING,152,142.5,113.5,111,,,
